"sg_uf";"cd_municipio";"nm_municipio";"nr_zona";"nr_secao";"qt_votos_presidente";"qt_votos_pre_22";"qt_votos_pre_13";"qt_votos_pre_outros";"qt_votos_governador";"url_tse"
"SP";"65471";"ITAPETININGA";"52";"102";"238";"136";"61";"41";"237";"https://resultados.tse.jus.br/oficial/app/index.html#/eleicao;e=e544;uf=SP;ufbu=SP;mubu=65471;zn=52;se=102/dados-de-urna/boletim-de-urna"
"SP";"71072";"SÃO PAULO";"381";"257";"258";"82";"127";"49";"254";"https://resultados.tse.jus.br/oficial/app/index.html#/eleicao;e=e544;uf=SP;ufbu=SP;mubu=71072;zn=381;se=257/dados-de-urna/boletim-de-urna"
"SP";"67890";"OSASCO";"277";"230";"229";"75";"102";"52";"225";"https://resultados.tse.jus.br/oficial/app/index.html#/eleicao;e=e544;uf=SP;ufbu=SP;mubu=67890;zn=277;se=230/dados-de-urna/boletim-de-urna"
"SP";"71072";"SÃO PAULO";"352";"395";"311";"102";"142";"67";"309";"https://resultados.tse.jus.br/oficial/app/index.html#/eleicao;e=e544;uf=SP;ufbu=SP;mubu=71072;zn=352;se=395/dados-de-urna/boletim-de-urna"
"SP";"64777";"GUARULHOS";"394";"579";"125";"44";"60";"21";"123";"https://resultados.tse.jus.br/oficial/app/index.html#/eleicao;e=e544;uf=SP;ufbu=SP;mubu=64777;zn=394;se=579/dados-de-urna/boletim-de-urna"
"SP";"66397";"LIMEIRA";"66";"448";"226";"155";"51";"20";"225";"https://resultados.tse.jus.br/oficial/app/index.html#/eleicao;e=e544;uf=SP;ufbu=SP;mubu=66397;zn=66;se=448/dados-de-urna/boletim-de-urna"
"SP";"64777";"GUARULHOS";"278";"465";"282";"129";"87";"66";"278";"https://resultados.tse.jus.br/oficial/app/index.html#/eleicao;e=e544;uf=SP;ufbu=SP;mubu=64777;zn=278;se=465/dados-de-urna/boletim-de-urna"
"SP";"71072";"SÃO PAULO";"252";"119";"324";"135";"123";"66";"319";"https://resultados.tse.jus.br/oficial/app/index.html#/eleicao;e=e544;uf=SP;ufbu=SP;mubu=71072;zn=252;se=119/dados-de-urna/boletim-de-urna"
"SP";"71072";"SÃO PAULO";"372";"422";"256";"69";"144";"43";"254";"https://resultados.tse.jus.br/oficial/app/index.html#/eleicao;e=e544;uf=SP;ufbu=SP;mubu=71072;zn=372;se=422/dados-de-urna/boletim-de-urna"
"SP";"61638";"ARARAQUARA";"13";"302";"285";"128";"113";"44";"284";"https://resultados.tse.jus.br/oficial/app/index.html#/eleicao;e=e544;uf=SP;ufbu=SP;mubu=61638;zn=13;se=302/dados-de-urna/boletim-de-urna"
"SP";"64777";"GUARULHOS";"176";"486";"340";"146";"147";"47";"336";"https://resultados.tse.jus.br/oficial/app/index.html#/eleicao;e=e544;uf=SP;ufbu=SP;mubu=64777;zn=176;se=486/dados-de-urna/boletim-de-urna"
"SP";"61557";"ARAÇATUBA";"11";"114";"246";"155";"56";"35";"242";"https://resultados.tse.jus.br/oficial/app/index.html#/eleicao;e=e544;uf=SP;ufbu=SP;mubu=61557;zn=11;se=114/dados-de-urna/boletim-de-urna"
"SP";"61816";"ATIBAIA";"16";"438";"247";"148";"69";"30";"240";"https://resultados.tse.jus.br/oficial/app/index.html#/eleicao;e=e544;uf=SP;ufbu=SP;mubu=61816;zn=16;se=438/dados-de-urna/boletim-de-urna"
"SP";"71072";"SÃO PAULO";"4";"188";"304";"151";"87";"66";"302";"https://resultados.tse.jus.br/oficial/app/index.html#/eleicao;e=e544;uf=SP;ufbu=SP;mubu=71072;zn=4;se=188/dados-de-urna/boletim-de-urna"
"SP";"70971";"SÃO JOSÉ DO RIO PRETO";"267";"33";"246";"138";"70";"38";"242";"https://resultados.tse.jus.br/oficial/app/index.html#/eleicao;e=e544;uf=SP;ufbu=SP;mubu=70971;zn=267;se=33/dados-de-urna/boletim-de-urna"
"SP";"66192";"JUNDIAÍ";"65";"631";"308";"127";"123";"58";"296";"https://resultados.tse.jus.br/oficial/app/index.html#/eleicao;e=e544;uf=SP;ufbu=SP;mubu=66192;zn=65;se=631/dados-de-urna/boletim-de-urna"
"SP";"66079";"JAÚ";"63";"117";"305";"194";"64";"47";"303";"https://resultados.tse.jus.br/oficial/app/index.html#/eleicao;e=e544;uf=SP;ufbu=SP;mubu=66079;zn=63;se=117/dados-de-urna/boletim-de-urna"
"SP";"70718";"SANTOS";"118";"225";"225";"101";"98";"26";"221";"https://resultados.tse.jus.br/oficial/app/index.html#/eleicao;e=e544;uf=SP;ufbu=SP;mubu=70718;zn=118;se=225/dados-de-urna/boletim-de-urna"
"SP";"71072";"SÃO PAULO";"381";"32";"319";"75";"189";"55";"312";"https://resultados.tse.jus.br/oficial/app/index.html#/eleicao;e=e544;uf=SP;ufbu=SP;mubu=71072;zn=381;se=32/dados-de-urna/boletim-de-urna"
"SP";"64750";"GUARUJÁ";"212";"320";"293";"154";"102";"37";"274";"https://resultados.tse.jus.br/oficial/app/index.html#/eleicao;e=e544;uf=SP;ufbu=SP;mubu=64750;zn=212;se=320/dados-de-urna/boletim-de-urna"
"SP";"71072";"SÃO PAULO";"6";"343";"319";"99";"154";"66";"307";"https://resultados.tse.jus.br/oficial/app/index.html#/eleicao;e=e544;uf=SP;ufbu=SP;mubu=71072;zn=6;se=343/dados-de-urna/boletim-de-urna"
"SP";"70971";"SÃO JOSÉ DO RIO PRETO";"268";"273";"292";"162";"87";"43";"290";"https://resultados.tse.jus.br/oficial/app/index.html#/eleicao;e=e544;uf=SP;ufbu=SP;mubu=70971;zn=268;se=273/dados-de-urna/boletim-de-urna"
"SP";"71072";"SÃO PAULO";"374";"109";"293";"112";"114";"67";"291";"https://resultados.tse.jus.br/oficial/app/index.html#/eleicao;e=e544;uf=SP;ufbu=SP;mubu=71072;zn=374;se=109/dados-de-urna/boletim-de-urna"
"SP";"69213";"PRAIA GRANDE";"406";"81";"283";"142";"97";"44";"282";"https://resultados.tse.jus.br/oficial/app/index.html#/eleicao;e=e544;uf=SP;ufbu=SP;mubu=69213;zn=406;se=81/dados-de-urna/boletim-de-urna"
"SP";"71072";"SÃO PAULO";"251";"270";"334";"82";"197";"55";"281";"https://resultados.tse.jus.br/oficial/app/index.html#/eleicao;e=e544;uf=SP;ufbu=SP;mubu=71072;zn=251;se=270/dados-de-urna/boletim-de-urna"
"SP";"64017";"EMBU DAS ARTES";"391";"133";"296";"87";"152";"57";"294";"https://resultados.tse.jus.br/oficial/app/index.html#/eleicao;e=e544;uf=SP;ufbu=SP;mubu=64017;zn=391;se=133/dados-de-urna/boletim-de-urna"
"SP";"71072";"SÃO PAULO";"250";"389";"289";"105";"134";"50";"286";"https://resultados.tse.jus.br/oficial/app/index.html#/eleicao;e=e544;uf=SP;ufbu=SP;mubu=71072;zn=250;se=389/dados-de-urna/boletim-de-urna"
"SP";"71072";"SÃO PAULO";"251";"285";"330";"68";"194";"68";"318";"https://resultados.tse.jus.br/oficial/app/index.html#/eleicao;e=e544;uf=SP;ufbu=SP;mubu=71072;zn=251;se=285/dados-de-urna/boletim-de-urna"
"SP";"71072";"SÃO PAULO";"2";"77";"323";"112";"162";"49";"318";"https://resultados.tse.jus.br/oficial/app/index.html#/eleicao;e=e544;uf=SP;ufbu=SP;mubu=71072;zn=2;se=77/dados-de-urna/boletim-de-urna"
"SP";"67890";"OSASCO";"332";"103";"344";"152";"120";"72";"342";"https://resultados.tse.jus.br/oficial/app/index.html#/eleicao;e=e544;uf=SP;ufbu=SP;mubu=67890;zn=332;se=103/dados-de-urna/boletim-de-urna"
"SP";"71072";"SÃO PAULO";"374";"23";"291";"110";"117";"64";"288";"https://resultados.tse.jus.br/oficial/app/index.html#/eleicao;e=e544;uf=SP;ufbu=SP;mubu=71072;zn=374;se=23/dados-de-urna/boletim-de-urna"
"SP";"71072";"SÃO PAULO";"251";"131";"310";"99";"144";"67";"306";"https://resultados.tse.jus.br/oficial/app/index.html#/eleicao;e=e544;uf=SP;ufbu=SP;mubu=71072;zn=251;se=131/dados-de-urna/boletim-de-urna"
"SP";"70971";"SÃO JOSÉ DO RIO PRETO";"125";"270";"198";"109";"60";"29";"195";"https://resultados.tse.jus.br/oficial/app/index.html#/eleicao;e=e544;uf=SP;ufbu=SP;mubu=70971;zn=125;se=270/dados-de-urna/boletim-de-urna"
"SP";"64750";"GUARUJÁ";"212";"7";"299";"163";"82";"54";"292";"https://resultados.tse.jus.br/oficial/app/index.html#/eleicao;e=e544;uf=SP;ufbu=SP;mubu=64750;zn=212;se=7/dados-de-urna/boletim-de-urna"
"SP";"62910";"CAMPINAS";"380";"200";"206";"109";"60";"37";"205";"https://resultados.tse.jus.br/oficial/app/index.html#/eleicao;e=e544;uf=SP;ufbu=SP;mubu=62910;zn=380;se=200/dados-de-urna/boletim-de-urna"
"SP";"68756";"PIRACICABA";"270";"537";"294";"166";"88";"40";"282";"https://resultados.tse.jus.br/oficial/app/index.html#/eleicao;e=e544;uf=SP;ufbu=SP;mubu=68756;zn=270;se=537/dados-de-urna/boletim-de-urna"
"SP";"62910";"CAMPINAS";"380";"97";"274";"145";"89";"40";"269";"https://resultados.tse.jus.br/oficial/app/index.html#/eleicao;e=e544;uf=SP;ufbu=SP;mubu=62910;zn=380;se=97/dados-de-urna/boletim-de-urna"
"SP";"63134";"CARAPICUÍBA";"388";"478";"285";"112";"135";"38";"279";"https://resultados.tse.jus.br/oficial/app/index.html#/eleicao;e=e544;uf=SP;ufbu=SP;mubu=63134;zn=388;se=478/dados-de-urna/boletim-de-urna"
"SP";"66893";"MAUÁ";"339";"358";"280";"78";"152";"50";"276";"https://resultados.tse.jus.br/oficial/app/index.html#/eleicao;e=e544;uf=SP;ufbu=SP;mubu=66893;zn=339;se=358/dados-de-urna/boletim-de-urna"
"SP";"66079";"JAÚ";"63";"90";"264";"166";"68";"30";"262";"https://resultados.tse.jus.br/oficial/app/index.html#/eleicao;e=e544;uf=SP;ufbu=SP;mubu=66079;zn=63;se=90/dados-de-urna/boletim-de-urna"
"SP";"65897";"JACAREÍ";"396";"107";"301";"132";"108";"61";"299";"https://resultados.tse.jus.br/oficial/app/index.html#/eleicao;e=e544;uf=SP;ufbu=SP;mubu=65897;zn=396;se=107/dados-de-urna/boletim-de-urna"
"SP";"62910";"CAMPINAS";"378";"344";"299";"127";"119";"53";"298";"https://resultados.tse.jus.br/oficial/app/index.html#/eleicao;e=e544;uf=SP;ufbu=SP;mubu=62910;zn=378;se=344/dados-de-urna/boletim-de-urna"
"SP";"66397";"LIMEIRA";"66";"390";"283";"178";"71";"34";"281";"https://resultados.tse.jus.br/oficial/app/index.html#/eleicao;e=e544;uf=SP;ufbu=SP;mubu=66397;zn=66;se=390/dados-de-urna/boletim-de-urna"
"SP";"71072";"SÃO PAULO";"256";"60";"231";"127";"64";"40";"226";"https://resultados.tse.jus.br/oficial/app/index.html#/eleicao;e=e544;uf=SP;ufbu=SP;mubu=71072;zn=256;se=60/dados-de-urna/boletim-de-urna"
"SP";"71072";"SÃO PAULO";"254";"448";"328";"129";"132";"67";"326";"https://resultados.tse.jus.br/oficial/app/index.html#/eleicao;e=e544;uf=SP;ufbu=SP;mubu=71072;zn=254;se=448/dados-de-urna/boletim-de-urna"
"SP";"70998";"SÃO JOSÉ DOS CAMPOS";"127";"596";"331";"178";"105";"48";"308";"https://resultados.tse.jus.br/oficial/app/index.html#/eleicao;e=e544;uf=SP;ufbu=SP;mubu=70998;zn=127;se=596/dados-de-urna/boletim-de-urna"
"SP";"70475";"SANTANA DE PARNAÍBA";"386";"484";"319";"139";"139";"41";"312";"https://resultados.tse.jus.br/oficial/app/index.html#/eleicao;e=e544;uf=SP;ufbu=SP;mubu=70475;zn=386;se=484/dados-de-urna/boletim-de-urna"
"SP";"71072";"SÃO PAULO";"375";"477";"256";"98";"122";"36";"252";"https://resultados.tse.jus.br/oficial/app/index.html#/eleicao;e=e544;uf=SP;ufbu=SP;mubu=71072;zn=375;se=477/dados-de-urna/boletim-de-urna"
"SP";"63770";"DIADEMA";"426";"74";"303";"94";"167";"42";"297";"https://resultados.tse.jus.br/oficial/app/index.html#/eleicao;e=e544;uf=SP;ufbu=SP;mubu=63770;zn=426;se=74/dados-de-urna/boletim-de-urna"
"SP";"61310";"AMERICANA";"384";"2";"332";"205";"75";"52";"330";"https://resultados.tse.jus.br/oficial/app/index.html#/eleicao;e=e544;uf=SP;ufbu=SP;mubu=61310;zn=384;se=2/dados-de-urna/boletim-de-urna"
"SP";"69698";"RIBEIRÃO PRETO";"305";"325";"334";"153";"114";"67";"332";"https://resultados.tse.jus.br/oficial/app/index.html#/eleicao;e=e544;uf=SP;ufbu=SP;mubu=69698;zn=305;se=325/dados-de-urna/boletim-de-urna"
"SP";"71072";"SÃO PAULO";"327";"532";"295";"130";"106";"59";"283";"https://resultados.tse.jus.br/oficial/app/index.html#/eleicao;e=e544;uf=SP;ufbu=SP;mubu=71072;zn=327;se=532/dados-de-urna/boletim-de-urna"
"SP";"70793";"SÃO CARLOS";"121";"294";"313";"127";"140";"46";"302";"https://resultados.tse.jus.br/oficial/app/index.html#/eleicao;e=e544;uf=SP;ufbu=SP;mubu=70793;zn=121;se=294/dados-de-urna/boletim-de-urna"
"SP";"66893";"MAUÁ";"217";"210";"288";"97";"140";"51";"283";"https://resultados.tse.jus.br/oficial/app/index.html#/eleicao;e=e544;uf=SP;ufbu=SP;mubu=66893;zn=217;se=210/dados-de-urna/boletim-de-urna"
"SP";"71072";"SÃO PAULO";"257";"117";"253";"123";"76";"54";"246";"https://resultados.tse.jus.br/oficial/app/index.html#/eleicao;e=e544;uf=SP;ufbu=SP;mubu=71072;zn=257;se=117/dados-de-urna/boletim-de-urna"
"SP";"71072";"SÃO PAULO";"250";"268";"305";"133";"105";"67";"291";"https://resultados.tse.jus.br/oficial/app/index.html#/eleicao;e=e544;uf=SP;ufbu=SP;mubu=71072;zn=250;se=268/dados-de-urna/boletim-de-urna"
"SP";"71072";"SÃO PAULO";"390";"224";"290";"122";"116";"52";"284";"https://resultados.tse.jus.br/oficial/app/index.html#/eleicao;e=e544;uf=SP;ufbu=SP;mubu=71072;zn=390;se=224/dados-de-urna/boletim-de-urna"
"SP";"69795";"RIO CLARO";"110";"94";"315";"187";"79";"49";"306";"https://resultados.tse.jus.br/oficial/app/index.html#/eleicao;e=e544;uf=SP;ufbu=SP;mubu=69795;zn=110;se=94/dados-de-urna/boletim-de-urna"
"SP";"71072";"SÃO PAULO";"5";"107";"290";"134";"80";"76";"287";"https://resultados.tse.jus.br/oficial/app/index.html#/eleicao;e=e544;uf=SP;ufbu=SP;mubu=71072;zn=5;se=107/dados-de-urna/boletim-de-urna"
"SP";"62910";"CAMPINAS";"379";"441";"287";"112";"143";"32";"274";"https://resultados.tse.jus.br/oficial/app/index.html#/eleicao;e=e544;uf=SP;ufbu=SP;mubu=62910;zn=379;se=441/dados-de-urna/boletim-de-urna"
"SP";"71072";"SÃO PAULO";"372";"171";"298";"74";"178";"46";"294";"https://resultados.tse.jus.br/oficial/app/index.html#/eleicao;e=e544;uf=SP;ufbu=SP;mubu=71072;zn=372;se=171/dados-de-urna/boletim-de-urna"
"SP";"61727";"HORTOLÂNDIA";"361";"91";"300";"145";"107";"48";"296";"https://resultados.tse.jus.br/oficial/app/index.html#/eleicao;e=e544;uf=SP;ufbu=SP;mubu=61727;zn=361;se=91/dados-de-urna/boletim-de-urna"
"SP";"71072";"SÃO PAULO";"4";"121";"273";"121";"91";"61";"272";"https://resultados.tse.jus.br/oficial/app/index.html#/eleicao;e=e544;uf=SP;ufbu=SP;mubu=71072;zn=4;se=121/dados-de-urna/boletim-de-urna"
"SP";"70793";"SÃO CARLOS";"121";"286";"322";"105";"153";"64";"315";"https://resultados.tse.jus.br/oficial/app/index.html#/eleicao;e=e544;uf=SP;ufbu=SP;mubu=70793;zn=121;se=286/dados-de-urna/boletim-de-urna"
"SP";"71072";"SÃO PAULO";"258";"119";"308";"147";"91";"70";"285";"https://resultados.tse.jus.br/oficial/app/index.html#/eleicao;e=e544;uf=SP;ufbu=SP;mubu=71072;zn=258;se=119/dados-de-urna/boletim-de-urna"
"SP";"69213";"PRAIA GRANDE";"317";"113";"283";"173";"79";"31";"280";"https://resultados.tse.jus.br/oficial/app/index.html#/eleicao;e=e544;uf=SP;ufbu=SP;mubu=69213;zn=317;se=113/dados-de-urna/boletim-de-urna"
"SP";"70718";"SANTOS";"273";"325";"320";"133";"143";"44";"310";"https://resultados.tse.jus.br/oficial/app/index.html#/eleicao;e=e544;uf=SP;ufbu=SP;mubu=70718;zn=273;se=325/dados-de-urna/boletim-de-urna"
"SP";"63118";"CARAGUATATUBA";"206";"80";"222";"133";"61";"28";"219";"https://resultados.tse.jus.br/oficial/app/index.html#/eleicao;e=e544;uf=SP;ufbu=SP;mubu=63118;zn=206;se=80/dados-de-urna/boletim-de-urna"
"SP";"65110";"INDAIATUBA";"211";"104";"330";"204";"70";"56";"323";"https://resultados.tse.jus.br/oficial/app/index.html#/eleicao;e=e544;uf=SP;ufbu=SP;mubu=65110;zn=211;se=104/dados-de-urna/boletim-de-urna"
"SP";"66893";"MAUÁ";"365";"185";"316";"114";"144";"58";"312";"https://resultados.tse.jus.br/oficial/app/index.html#/eleicao;e=e544;uf=SP;ufbu=SP;mubu=66893;zn=365;se=185/dados-de-urna/boletim-de-urna"
"SP";"71498";"SUMARÉ";"362";"363";"135";"54";"58";"23";"125";"https://resultados.tse.jus.br/oficial/app/index.html#/eleicao;e=e544;uf=SP;ufbu=SP;mubu=71498;zn=362;se=363/dados-de-urna/boletim-de-urna"
"SP";"71072";"SÃO PAULO";"347";"143";"296";"137";"107";"52";"293";"https://resultados.tse.jus.br/oficial/app/index.html#/eleicao;e=e544;uf=SP;ufbu=SP;mubu=71072;zn=347;se=143/dados-de-urna/boletim-de-urna"
"SP";"71072";"SÃO PAULO";"381";"370";"321";"88";"187";"46";"315";"https://resultados.tse.jus.br/oficial/app/index.html#/eleicao;e=e544;uf=SP;ufbu=SP;mubu=71072;zn=381;se=370/dados-de-urna/boletim-de-urna"
"SP";"70173";"SANTA BÁRBARA D OESTE";"186";"273";"314";"182";"82";"50";"312";"https://resultados.tse.jus.br/oficial/app/index.html#/eleicao;e=e544;uf=SP;ufbu=SP;mubu=70173;zn=186;se=273/dados-de-urna/boletim-de-urna"
"SP";"71072";"SÃO PAULO";"389";"310";"262";"85";"131";"46";"256";"https://resultados.tse.jus.br/oficial/app/index.html#/eleicao;e=e544;uf=SP;ufbu=SP;mubu=71072;zn=389;se=310/dados-de-urna/boletim-de-urna"
"SP";"63770";"DIADEMA";"222";"26";"314";"106";"150";"58";"313";"https://resultados.tse.jus.br/oficial/app/index.html#/eleicao;e=e544;uf=SP;ufbu=SP;mubu=63770;zn=222;se=26/dados-de-urna/boletim-de-urna"
"SP";"70572";"SANTO ANDRÉ";"156";"123";"252";"106";"92";"54";"247";"https://resultados.tse.jus.br/oficial/app/index.html#/eleicao;e=e544;uf=SP;ufbu=SP;mubu=70572;zn=156;se=123/dados-de-urna/boletim-de-urna"
"SP";"71072";"SÃO PAULO";"247";"582";"213";"79";"106";"28";"210";"https://resultados.tse.jus.br/oficial/app/index.html#/eleicao;e=e544;uf=SP;ufbu=SP;mubu=71072;zn=247;se=582/dados-de-urna/boletim-de-urna"
"SP";"69698";"RIBEIRÃO PRETO";"108";"97";"180";"104";"61";"15";"159";"https://resultados.tse.jus.br/oficial/app/index.html#/eleicao;e=e544;uf=SP;ufbu=SP;mubu=69698;zn=108;se=97/dados-de-urna/boletim-de-urna"
"SP";"64254";"FRANCA";"291";"365";"330";"136";"142";"52";"329";"https://resultados.tse.jus.br/oficial/app/index.html#/eleicao;e=e544;uf=SP;ufbu=SP;mubu=64254;zn=291;se=365/dados-de-urna/boletim-de-urna"
"SP";"68756";"PIRACICABA";"93";"57";"223";"144";"48";"31";"208";"https://resultados.tse.jus.br/oficial/app/index.html#/eleicao;e=e544;uf=SP;ufbu=SP;mubu=68756;zn=93;se=57/dados-de-urna/boletim-de-urna"
"SP";"71072";"SÃO PAULO";"346";"47";"284";"129";"92";"63";"283";"https://resultados.tse.jus.br/oficial/app/index.html#/eleicao;e=e544;uf=SP;ufbu=SP;mubu=71072;zn=346;se=47/dados-de-urna/boletim-de-urna"
"SP";"64254";"FRANCA";"291";"148";"269";"125";"103";"41";"267";"https://resultados.tse.jus.br/oficial/app/index.html#/eleicao;e=e544;uf=SP;ufbu=SP;mubu=64254;zn=291;se=148/dados-de-urna/boletim-de-urna"
"SP";"70718";"SANTOS";"273";"36";"308";"175";"68";"65";"305";"https://resultados.tse.jus.br/oficial/app/index.html#/eleicao;e=e544;uf=SP;ufbu=SP;mubu=70718;zn=273;se=36/dados-de-urna/boletim-de-urna"
"SP";"68756";"PIRACICABA";"244";"225";"331";"208";"84";"39";"315";"https://resultados.tse.jus.br/oficial/app/index.html#/eleicao;e=e544;uf=SP;ufbu=SP;mubu=68756;zn=244;se=225/dados-de-urna/boletim-de-urna"
"SP";"71072";"SÃO PAULO";"381";"503";"301";"87";"166";"48";"297";"https://resultados.tse.jus.br/oficial/app/index.html#/eleicao;e=e544;uf=SP;ufbu=SP;mubu=71072;zn=381;se=503/dados-de-urna/boletim-de-urna"
"SP";"65790";"ITU";"59";"470";"187";"114";"46";"27";"156";"https://resultados.tse.jus.br/oficial/app/index.html#/eleicao;e=e544;uf=SP;ufbu=SP;mubu=65790;zn=59;se=470/dados-de-urna/boletim-de-urna"
"SP";"70793";"SÃO CARLOS";"121";"374";"312";"132";"121";"59";"311";"https://resultados.tse.jus.br/oficial/app/index.html#/eleicao;e=e544;uf=SP;ufbu=SP;mubu=70793;zn=121;se=374/dados-de-urna/boletim-de-urna"
"SP";"64696";"GUARATINGUETÁ";"48";"135";"342";"210";"77";"55";"240";"https://resultados.tse.jus.br/oficial/app/index.html#/eleicao;e=e544;uf=SP;ufbu=SP;mubu=64696;zn=48;se=135/dados-de-urna/boletim-de-urna"
"SP";"64254";"FRANCA";"46";"134";"306";"145";"100";"61";"304";"https://resultados.tse.jus.br/oficial/app/index.html#/eleicao;e=e544;uf=SP;ufbu=SP;mubu=64254;zn=46;se=134/dados-de-urna/boletim-de-urna"
"SP";"71072";"SÃO PAULO";"4";"314";"331";"158";"104";"69";"329";"https://resultados.tse.jus.br/oficial/app/index.html#/eleicao;e=e544;uf=SP;ufbu=SP;mubu=71072;zn=4;se=314/dados-de-urna/boletim-de-urna"
"SP";"71072";"SÃO PAULO";"408";"71";"323";"82";"178";"63";"322";"https://resultados.tse.jus.br/oficial/app/index.html#/eleicao;e=e544;uf=SP;ufbu=SP;mubu=71072;zn=408;se=71/dados-de-urna/boletim-de-urna"
"SP";"71072";"SÃO PAULO";"392";"229";"220";"87";"87";"46";"216";"https://resultados.tse.jus.br/oficial/app/index.html#/eleicao;e=e544;uf=SP;ufbu=SP;mubu=71072;zn=392;se=229/dados-de-urna/boletim-de-urna"
"SP";"62499";"BOTUCATU";"26";"251";"329";"161";"112";"56";"305";"https://resultados.tse.jus.br/oficial/app/index.html#/eleicao;e=e544;uf=SP;ufbu=SP;mubu=62499;zn=26;se=251/dados-de-urna/boletim-de-urna"
"SP";"71072";"SÃO PAULO";"249";"634";"333";"127";"131";"75";"332";"https://resultados.tse.jus.br/oficial/app/index.html#/eleicao;e=e544;uf=SP;ufbu=SP;mubu=71072;zn=249;se=634/dados-de-urna/boletim-de-urna"
"SP";"71218";"SÃO VICENTE";"177";"184";"281";"118";"111";"52";"277";"https://resultados.tse.jus.br/oficial/app/index.html#/eleicao;e=e544;uf=SP;ufbu=SP;mubu=71218;zn=177;se=184/dados-de-urna/boletim-de-urna"
"SP";"70572";"SANTO ANDRÉ";"263";"226";"317";"131";"124";"62";"316";"https://resultados.tse.jus.br/oficial/app/index.html#/eleicao;e=e544;uf=SP;ufbu=SP;mubu=70572;zn=263;se=226/dados-de-urna/boletim-de-urna"
"SP";"67890";"OSASCO";"315";"360";"248";"77";"125";"46";"247";"https://resultados.tse.jus.br/oficial/app/index.html#/eleicao;e=e544;uf=SP;ufbu=SP;mubu=67890;zn=315;se=360/dados-de-urna/boletim-de-urna"
"SP";"63738";"CUNHA";"43";"46";"226";"67";"99";"60";"225";"https://resultados.tse.jus.br/oficial/app/index.html#/eleicao;e=e544;uf=SP;ufbu=SP;mubu=63738;zn=43;se=46/dados-de-urna/boletim-de-urna"
"SP";"69299";"PRESIDENTE PRUDENTE";"402";"137";"268";"160";"75";"33";"266";"https://resultados.tse.jus.br/oficial/app/index.html#/eleicao;e=e544;uf=SP;ufbu=SP;mubu=69299;zn=402;se=137/dados-de-urna/boletim-de-urna"
"SP";"70971";"SÃO JOSÉ DO RIO PRETO";"268";"324";"300";"172";"91";"37";"297";"https://resultados.tse.jus.br/oficial/app/index.html#/eleicao;e=e544;uf=SP;ufbu=SP;mubu=70971;zn=268;se=324/dados-de-urna/boletim-de-urna"
"SP";"62197";"BAURU";"387";"132";"276";"133";"100";"43";"271";"https://resultados.tse.jus.br/oficial/app/index.html#/eleicao;e=e544;uf=SP;ufbu=SP;mubu=62197;zn=387;se=132/dados-de-urna/boletim-de-urna"
"SP";"64254";"FRANCA";"291";"184";"203";"120";"56";"27";"200";"https://resultados.tse.jus.br/oficial/app/index.html#/eleicao;e=e544;uf=SP;ufbu=SP;mubu=64254;zn=291;se=184/dados-de-urna/boletim-de-urna"
"SP";"71072";"SÃO PAULO";"1";"71";"290";"73";"173";"44";"276";"https://resultados.tse.jus.br/oficial/app/index.html#/eleicao;e=e544;uf=SP;ufbu=SP;mubu=71072;zn=1;se=71/dados-de-urna/boletim-de-urna"
"SP";"66818";"MARÍLIA";"400";"290";"298";"195";"68";"35";"295";"https://resultados.tse.jus.br/oficial/app/index.html#/eleicao;e=e544;uf=SP;ufbu=SP;mubu=66818;zn=400;se=290/dados-de-urna/boletim-de-urna"
"SP";"71072";"SÃO PAULO";"249";"276";"284";"124";"106";"54";"268";"https://resultados.tse.jus.br/oficial/app/index.html#/eleicao;e=e544;uf=SP;ufbu=SP;mubu=71072;zn=249;se=276/dados-de-urna/boletim-de-urna"
"SP";"67130";"MOGI DAS CRUZES";"287";"217";"307";"173";"79";"55";"306";"https://resultados.tse.jus.br/oficial/app/index.html#/eleicao;e=e544;uf=SP;ufbu=SP;mubu=67130;zn=287;se=217/dados-de-urna/boletim-de-urna"
